1657;Tamerville;-1.4531051;49.5329127;1729;Tamerville;-1.4531051;49.5329127
1658;Montaigu la Brisette;-1.4077719;49.5627563;1715;Montaigu la Brisette;-1.4077719;49.5627563
1658;Sauxemesnil;-1.4626838;49.5731375;1708;Sauxemesnil;-1.4626838;49.5731375
1658;ste genevieve;-1.3131687;49.6570478;1703;ste genevieve;-1.3131687;49.6570478
1658;Teurtheville Bocage;-1.3961897;49.592102;1708;Teurtheville Bocage;-1.3961897;49.592102
1658;Valcanville;-1.3295519;49.6437175;1725;Reville;-1.2581061;49.6196577
1658;Reville;-1.2581061;49.6196577;1705;Reville;-1.2581061;49.6196577
1658;Reville;-1.2581061;49.6196577;1715;Reville;-1.2581061;49.6196577
1658;Sauxemesnil;-1.4626838;49.5731375;1685;Sauxemesnil;-1.4626838;49.5731375
1658;Varouville;-1.3682835;49.6741755;1728;Varouville;-1.3682835;49.6741755
1658;ste genevieve;-1.3131687;49.6570478;1718;Varouville;-1.3682835;49.6741755
1658;Montaigu la Brisette;-1.4077719;49.5627563;1715;Montaigu la Brisette;-1.4077719;49.5627563
1659;Sauxemesnil;-1.4626838;49.5731375;1726;Sauxemesnil;-1.4626838;49.5731375
1659;Tamerville;-1.4531051;49.5329127;1715;Valcanville;-1.3295519;49.6437175
1659;Flamanville;-1.8665098;49.5298059;1709;Flamanville;-1.8665098;49.5298059
1659;Flamanville;-1.8665098;49.5298059;1739;Flamanville;-1.8665098;49.5298059
1659;Valcanville;-1.3295519;49.6437175;1685;Valcanville;-1.3295519;49.6437175
1659;Reville;-1.2581061;49.6196577;1708;Reville;-1.2581061;49.6196577
1659;Tamerville;-1.4531051;49.5329127;1697;Montaigu la Brisette;-1.4077719;49.5627563
1659;Gonneville;-1.4660035;49.6381093;1709;Gonneville;-1.4660035;49.6381093
1659;Gonneville;-1.4660035;49.6381093;1735;Gonneville;-1.4660035;49.6381093
1659;Gonneville;-1.4660035;49.6381093;1709;Gonneville;-1.4660035;49.6381093
1659;st sauveur le vicomte;-1.5295622;49.3855999;1729;Besneville;-1.6279309;49.367848
1659;Teurtheville Bocage;-1.3961897;49.592102;1723;Teurtheville Bocage;-1.3961897;49.592102
1659;Montaigu la Brisette;-1.4077719;49.5627563;1736;Montaigu la Brisette;-1.4077719;49.5627563
1660;Montaigu la Brisette;-1.4077719;49.5627563;1722;Montaigu la Brisette;-1.4077719;49.5627563
1660;Montaigu la Brisette;-1.4077719;49.5627563;1729;Montaigu la Brisette;-1.4077719;49.5627563
1660;Montfarville;-1.2693609;49.6536808;1710;Montfarville;-1.2693609;49.6536808
1660;Sauxemesnil;-1.4626838;49.5731375;1726;Sauxemesnil;-1.4626838;49.5731375
1660;st germain de tournebut;-1.3948557;49.5333778;1710;st germain de tournebut;-1.3948557;49.5333778
1660;st germain de tournebut;-1.3948557;49.5333778;1710;st germain de tournebut;-1.3948557;49.5333778
1660;Reigneville Bocage;-1.4738663;49.4082932;1753;Tamerville;-1.4531051;49.5329127
1660;Teurtheville Bocage;-1.3961897;49.592102;1710;Teurtheville Bocage;-1.3961897;49.592102
1660;le theil;-1.4705387;49.6092354;1710;le theil;-1.4705387;49.6092354
1660;le theil;-1.4705387;49.6092354;1735;le theil;-1.4705387;49.6092354
1660;Montaigu la Brisette;-1.4077719;49.5627563;1722;Montaigu la Brisette;-1.4077719;49.5627563
1660;Montaigu la Brisette;-1.4077719;49.5627563;1725;Montaigu la Brisette;-1.4077719;49.5627563
1660;Montaigu la Brisette;-1.4077719;49.5627563;1729;Montaigu la Brisette;-1.4077719;49.5627563
1661;Montaigu la Brisette;-1.4077719;49.5627563;1716;Montaigu la Brisette;-1.4077719;49.5627563
1661;Sauxemesnil;-1.4626838;49.5731375;1697;Sauxemesnil;-1.4626838;49.5731375
1661;Tourlaville;-1.5804229;49.64054;1731;Tourlaville;-1.5804229;49.64054
1661;Besneville;-1.6279309;49.367848;1711;Besneville;-1.6279309;49.367848
1661;Fierville les Mines;-1.6684921;49.3900281;1739;Fierville les Mines;-1.6684921;49.3900281
1662;Montaigu la Brisette;-1.4077719;49.5627563;1726;Montaigu la Brisette;-1.4077719;49.5627563
1662;st martin d audouville;-1.3621825;49.5288522;1704;st germain de tournebut;-1.3948557;49.5333778
1663;ste genevieve;-1.3131687;49.6570478;1713;ste genevieve;-1.3131687;49.6570478
1663;Tamerville;-1.4531051;49.5329127;1743;Tamerville;-1.4531051;49.5329127
1664;Maupertus sur Mer;-1.4838704;49.6573331;1714;Maupertus sur Mer;-1.4838704;49.6573331
1664;Tamerville;-1.4531051;49.5329127;1714;Tamerville;-1.4531051;49.5329127
1664;Gonneville;-1.4660035;49.6381093;1734;Gonneville;-1.4660035;49.6381093
1664;Cherbourg;-1.613426;49.633998;1714;Cherbourg;-1.613426;49.633998
1664;Teurtheville Bocage;-1.3961897;49.592102;1708;Teurtheville Bocage;-1.3961897;49.592102
